SALE_ID,DATE,PRODUCT_ID,STORE_ID,PROMO_ID,UNITS_SOLD,REVENUE
47980,2024-03-26,46,7,33,19,514.71
47981,2024-05-17,22,29,98,16,1751.84
47982,2024-03-17,49,26,109,10,481.0
47983,2024-05-16,46,5,80,13,352.17
47984,2024-05-01,3,9,15,14,1955.52
47985,2024-09-20,2,9,7,9,853.47
47986,2024-04-06,28,29,75,18,1599.48
47987,2024-01-19,37,12,39,12,1599.2400000000002
47988,2024-10-12,5,19,,3,414.27
47989,2024-01-09,9,24,119,9,557.1899999999999
47990,2024-03-23,32,26,4,10,855.8
47991,2024-02-16,17,21,52,13,1675.05
47992,2024-03-30,11,21,21,11,1135.53
47993,2024-01-01,38,7,88,7,681.87
47994,2024-06-10,35,13,54,2,187.68
47995,2024-06-01,47,1,119,19,1137.72
47996,2024-01-01,18,17,80,6,666.24
47997,2024-05-25,36,27,75,7,750.89
47998,2024-06-09,19,8,52,8,344.32
47999,2024-05-14,25,18,54,16,611.84
48000,2024-10-12,46,21,1,2,54.18
48001,2024-03-17,40,25,84,19,470.63
48002,2024-03-21,31,1,39,11,1040.8200000000002
48003,2024-09-25,23,20,62,10,255.2
48004,2024-09-25,14,21,70,7,619.99
48005,2024-02-11,27,15,75,1,76.55
48006,2024-05-03,35,13,91,4,375.36
48007,2024-08-17,13,10,49,4,193.84
48008,2024-12-22,36,30,134,14,1501.78
48009,2024-07-20,24,6,107,3,214.53000000000003
48010,2024-11-29,33,24,56,5,192.15
48011,2024-04-16,49,22,114,16,769.6
48012,2024-10-18,7,28,26,9,656.28
48013,2024-10-17,9,29,88,1,61.91
48014,2024-06-22,50,25,67,8,805.44
48015,2024-11-07,21,3,92,2,31.32
48016,2024-03-27,32,26,21,18,1540.44
48017,2024-01-05,2,13,96,9,853.47
48018,2024-06-20,44,16,148,8,1069.28
48019,2024-04-30,25,5,127,15,573.6
48020,2024-06-04,1,9,94,9,1085.58
48021,2024-03-27,11,24,114,7,722.61
48022,2024-04-07,16,23,,17,2482.68
48023,2024-05-14,23,19,42,13,331.76
48024,2024-01-07,15,15,139,4,254.44
48025,2024-09-16,27,9,92,14,1071.7
48026,2024-12-29,16,25,105,17,2482.68
48027,2024-02-01,46,15,71,7,189.63
48028,2024-01-28,33,14,128,1,38.43
48029,2024-09-16,39,19,117,19,976.41
48030,2024-08-31,8,25,128,4,93.44
48031,2024-12-30,48,17,142,7,958.72
48032,2024-09-20,1,1,67,6,723.72
48033,2024-05-21,19,27,27,14,602.56
48034,2024-01-30,26,1,66,7,947.87
48035,2024-05-09,37,19,123,1,133.27
48036,2024-09-22,47,13,104,14,838.32
48037,2024-03-10,3,24,80,8,1117.44
48038,2024-04-28,24,22,71,18,1287.18
48039,2024-11-22,22,23,50,10,1094.8999999999999
48040,2024-03-10,1,6,54,16,1929.92
48041,2024-07-26,39,29,92,14,719.46
48042,2024-03-31,9,16,43,4,247.64
48043,2024-04-29,33,17,149,4,153.72
48044,2024-07-25,23,12,109,6,153.12
48045,2024-09-12,34,5,86,3,426.0
48046,2024-02-04,49,16,26,12,577.2
48047,2024-05-03,49,11,117,19,913.9
48048,2024-04-21,35,7,62,13,1219.92
48049,2024-07-25,49,14,7,12,577.2
48050,2024-04-11,10,24,110,14,1450.96
48051,2024-07-12,32,21,2,10,855.8
48052,2024-08-28,2,8,55,14,1327.62
48053,2024-05-26,7,30,6,2,145.84
48054,2024-05-11,24,21,117,6,429.06000000000006
48055,2024-08-07,3,1,63,17,2374.56
48056,2024-12-03,12,27,58,14,1298.92
48057,2024-04-13,39,28,113,7,359.73
48058,2024-02-10,42,27,93,15,608.6999999999999
48059,2024-02-25,36,21,134,13,1394.51
48060,2024-11-06,27,29,95,10,765.5
48061,2024-09-06,1,1,16,1,120.62
48062,2024-08-29,46,4,114,9,243.81
48063,2024-05-06,36,24,82,9,965.43
48064,2024-05-29,32,6,135,13,1112.54
48065,2024-11-26,27,18,49,6,459.29999999999995
48066,2024-12-01,44,14,125,18,2405.88
48067,2024-05-28,31,28,8,16,1513.92
48068,2024-06-17,33,19,100,11,422.73
48069,2024-02-14,46,17,95,9,243.81
48070,2024-03-24,32,6,84,18,1540.44
48071,2024-01-08,4,26,137,3,303.45000000000005
48072,2024-04-16,25,16,53,12,458.88
48073,2024-09-21,39,26,68,5,256.95
48074,2024-05-25,29,15,23,16,1717.92
48075,2024-01-31,9,15,103,13,804.8299999999999
48076,2024-08-31,14,6,90,15,1328.55
48077,2024-02-04,50,19,59,9,906.1200000000001
48078,2024-09-03,5,15,43,10,1380.9
48079,2024-01-18,17,17,9,6,773.0999999999999
48080,2024-01-24,32,2,112,11,941.38
48081,2024-12-07,6,1,,3,387.03
48082,2024-10-30,5,19,42,8,1104.72
48083,2024-11-11,29,3,126,16,1717.92
48084,2024-12-14,28,17,147,10,888.6
48085,2024-10-04,10,24,87,6,621.84
48086,2024-01-30,23,7,10,5,127.6
48087,2024-05-22,49,14,64,9,432.90000000000003
48088,2024-10-03,19,14,129,1,43.04
48089,2024-12-21,4,11,43,16,1618.4
48090,2024-01-12,46,16,50,16,433.44
48091,2024-07-21,32,22,45,10,855.8
48092,2024-09-06,20,30,51,12,550.2
48093,2024-04-12,46,7,137,5,135.45
48094,2024-02-04,28,27,11,19,1688.34
48095,2024-11-19,36,18,77,1,107.27
48096,2024-01-20,23,24,91,8,204.16
48097,2024-02-16,3,23,53,6,838.08
48098,2024-03-24,24,17,82,11,786.61
48099,2024-09-24,2,27,11,8,758.64
48100,2024-02-22,18,24,86,13,1443.52
48101,2024-09-29,49,12,95,18,865.8000000000001
48102,2024-01-18,32,12,138,18,1540.44
48103,2024-04-13,48,11,114,9,1232.64
48104,2024-05-31,46,13,2,14,379.26
48105,2024-11-23,48,12,135,6,821.76
48106,2024-06-13,48,23,117,15,2054.4
48107,2024-12-26,30,26,55,2,59.02
48108,2024-03-24,38,10,102,1,97.41
48109,2024-11-03,27,2,64,10,765.5
48110,2024-05-30,38,3,4,6,584.46
48111,2024-02-06,38,22,70,8,779.28
48112,2024-12-18,14,11,54,12,1062.84
48113,2024-05-31,1,6,28,12,1447.44
48114,2024-12-21,1,20,130,15,1809.3000000000002
48115,2024-07-26,50,24,43,18,1812.2400000000002
48116,2024-02-19,40,26,19,8,198.16
48117,2024-08-07,8,2,144,14,327.03999999999996
48118,2024-02-16,17,13,89,4,515.4
48119,2024-01-18,1,3,115,4,482.48
48120,2024-05-01,14,7,28,3,265.71
48121,2024-10-08,43,4,88,1,68.31
48122,2024-04-29,44,12,92,2,267.32
48123,2024-09-07,13,27,88,6,290.76
48124,2024-11-22,30,24,31,18,531.1800000000001
48125,2024-10-25,13,14,76,18,872.28
48126,2024-02-16,3,10,42,10,1396.8000000000002
48127,2024-03-25,22,9,119,4,437.96
48128,2024-10-25,35,22,112,15,1407.6000000000001
48129,2024-06-08,14,6,61,6,531.42
48130,2024-01-07,40,12,10,2,49.54
48131,2024-09-01,45,22,71,18,997.3799999999999
48132,2024-08-02,22,8,72,8,875.92
48133,2024-07-30,33,11,4,1,38.43
48134,2024-07-30,12,18,73,5,463.9
48135,2024-10-14,24,2,150,1,71.51
48136,2024-08-05,5,30,122,7,966.63
48137,2024-09-07,9,10,45,9,557.1899999999999
48138,2024-12-09,2,13,139,11,1043.1299999999999
48139,2024-11-16,31,6,128,8,756.96
48140,2024-11-09,46,23,100,1,27.09
48141,2024-06-29,29,10,147,11,1181.0700000000002
48142,2024-04-01,29,29,146,17,1825.29
48143,2024-08-05,36,22,12,8,858.16
48144,2024-10-16,30,15,23,6,177.06
48145,2024-03-30,22,19,121,18,1970.82
48146,2024-07-15,21,10,82,8,125.28
48147,2024-07-02,41,15,40,15,1108.6499999999999
48148,2024-03-06,49,27,60,7,336.7
48149,2024-04-07,12,28,107,10,927.8
48150,2024-11-01,7,22,54,4,291.68
48151,2024-01-24,25,10,54,10,382.40000000000003
48152,2024-08-07,8,13,146,7,163.51999999999998
48153,2024-06-22,33,28,84,13,499.59
48154,2024-09-01,16,19,126,2,292.08
48155,2024-04-23,40,17,6,9,222.93
48156,2024-09-22,45,15,51,18,997.3799999999999
48157,2024-12-19,45,11,37,2,110.82
48158,2024-08-10,10,12,8,12,1243.68
48159,2024-11-03,12,20,127,2,185.56
48160,2024-08-22,22,30,71,5,547.4499999999999
48161,2024-11-01,7,16,50,10,729.2
48162,2024-04-19,45,15,148,2,110.82
48163,2024-11-09,21,20,102,9,140.94
48164,2024-01-13,40,18,71,9,222.93
48165,2024-05-04,38,27,1,7,681.87
48166,2024-11-10,22,22,24,1,109.49
48167,2024-06-15,9,27,73,4,247.64
48168,2024-02-22,20,13,74,1,45.85
48169,2024-07-04,13,27,67,1,48.46
48170,2024-10-02,24,5,45,2,143.02
48171,2024-12-17,30,17,8,14,413.14000000000004
48172,2024-01-10,41,2,21,7,517.37
48173,2024-05-26,50,22,119,4,402.72
48174,2024-11-12,18,30,55,8,888.32
48175,2024-11-28,25,3,59,12,458.88
48176,2024-04-27,20,7,46,14,641.9
48177,2024-12-05,11,17,119,7,722.61
48178,2024-01-18,40,15,11,2,49.54
48179,2024-08-13,34,7,58,8,1136.0
48180,2024-04-21,23,3,20,12,306.24
48181,2024-03-12,26,29,86,16,2166.56
48182,2024-05-23,23,6,19,3,76.56
48183,2024-04-13,49,17,3,19,913.9
48184,2024-08-02,42,27,49,17,689.86
48185,2024-03-17,47,1,56,9,538.9200000000001
48186,2024-01-26,33,17,13,13,499.59
48187,2024-08-17,25,22,91,12,458.88
48188,2024-07-11,34,2,91,17,2414.0
48189,2024-04-12,26,26,7,13,1760.33
48190,2024-07-23,39,8,63,10,513.9
48191,2024-09-16,5,15,64,4,552.36
48192,2024-08-20,29,25,79,10,1073.7
48193,2024-02-20,30,15,130,10,295.1
48194,2024-05-10,45,6,52,16,886.56
48195,2024-12-08,27,11,124,4,306.2
48196,2024-03-06,37,9,117,16,2132.32
48197,2024-07-20,25,27,44,5,191.20000000000002
48198,2024-10-10,43,13,55,15,1024.65
48199,2024-10-26,10,12,21,17,1761.88
48200,2024-05-25,44,11,48,9,1202.94
48201,2024-09-14,34,23,92,11,1562.0
48202,2024-11-07,12,26,100,14,1298.92
48203,2024-04-13,29,3,98,14,1503.18
48204,2024-05-30,39,12,105,5,256.95
48205,2024-04-27,19,25,14,2,86.08
48206,2024-11-11,19,23,124,12,516.48
48207,2024-07-17,29,21,4,6,644.22
48208,2024-10-29,2,29,88,1,94.83
48209,2024-11-29,26,28,24,16,2166.56
48210,2024-10-05,45,7,120,14,775.74
48211,2024-04-14,37,13,104,17,2265.59
48212,2024-01-10,48,3,20,2,273.92
48213,2024-04-22,34,17,122,12,1704.0
48214,2024-01-27,30,19,54,12,354.12
48215,2024-04-08,12,24,23,13,1206.14
48216,2024-09-13,20,20,79,18,825.3000000000001
48217,2024-11-22,33,22,72,8,307.44
48218,2024-05-15,9,10,68,9,557.1899999999999
48219,2024-08-13,2,16,37,15,1422.45
48220,2024-05-06,28,5,19,7,622.02
48221,2024-04-25,34,6,30,6,852.0
48222,2024-10-16,21,12,,17,266.22
48223,2024-06-19,19,1,8,6,258.24
48224,2024-07-30,14,18,116,12,1062.84
48225,2024-07-07,17,16,146,1,128.85
48226,2024-09-21,5,25,13,19,2623.71
48227,2024-08-01,21,19,60,16,250.56
48228,2024-03-29,22,2,89,17,1861.33
48229,2024-05-09,40,5,146,10,247.7
48230,2024-01-23,20,26,26,13,596.0500000000001
48231,2024-06-27,28,27,143,16,1421.76
48232,2024-01-20,32,5,46,19,1626.02
48233,2024-11-24,45,22,53,11,609.51
48234,2024-08-29,19,19,43,16,688.64
48235,2024-08-27,28,11,127,19,1688.34
48236,2024-01-29,23,21,136,3,76.56
48237,2024-09-01,33,5,26,16,614.88
48238,2024-04-29,18,11,86,11,1221.44
48239,2024-11-09,35,11,92,15,1407.6000000000001
48240,2024-02-01,46,8,140,17,460.53
48241,2024-05-19,37,21,107,10,1332.7
48242,2024-06-06,42,16,48,12,486.96
48243,2024-02-29,36,11,6,4,429.08
48244,2024-05-18,44,1,63,7,935.62
48245,2024-12-22,19,15,9,11,473.44
48246,2024-07-30,26,17,9,3,406.23
48247,2024-05-18,36,16,106,16,1716.32
48248,2024-04-20,43,17,47,2,136.62
48249,2024-12-01,26,25,91,19,2572.79
48250,2024-09-07,7,23,35,5,364.6
48251,2024-04-08,23,15,61,14,357.28
48252,2024-06-26,5,19,101,2,276.18
48253,2024-01-01,23,11,38,9,229.68
48254,2024-03-29,36,26,149,5,536.35
48255,2024-04-22,32,2,148,4,342.32
48256,2024-10-09,15,2,23,3,190.82999999999998
48257,2024-04-25,27,16,24,7,535.85
48258,2024-02-01,17,22,10,17,2190.45
48259,2024-09-18,20,22,37,8,366.8
48260,2024-02-10,16,6,99,6,876.24
48261,2024-06-15,48,2,14,15,2054.4
48262,2024-12-08,42,7,54,2,81.16
48263,2024-08-08,28,11,143,3,266.58
48264,2024-08-01,31,10,135,6,567.72
48265,2024-11-08,16,16,56,1,146.04
48266,2024-12-11,14,19,,19,1682.83
48267,2024-05-10,47,1,88,2,119.76
48268,2024-02-17,10,3,130,18,1865.52
48269,2024-05-13,2,6,,16,1517.28
48270,2024-01-07,33,7,24,1,38.43
48271,2024-02-13,41,10,80,4,295.64
48272,2024-11-12,22,27,147,5,547.4499999999999
48273,2024-03-26,2,3,27,18,1706.94
48274,2024-02-17,7,13,2,6,437.52
48275,2024-11-12,41,10,21,8,591.28
48276,2024-12-18,45,14,131,19,1052.79
48277,2024-08-27,44,12,143,14,1871.24
48278,2024-05-31,30,12,21,15,442.65000000000003
48279,2024-09-14,38,24,8,3,292.23
48280,2024-02-13,39,3,75,9,462.51
48281,2024-06-16,19,29,3,5,215.2
48282,2024-10-01,47,6,140,8,479.04
48283,2024-07-09,38,14,150,11,1071.51
48284,2024-05-31,17,11,104,6,773.0999999999999
48285,2024-02-19,37,2,67,14,1865.7800000000002
48286,2024-10-02,10,25,140,13,1347.32
48287,2024-11-08,15,23,81,6,381.65999999999997
48288,2024-11-01,5,8,38,8,1104.72
48289,2024-04-04,50,11,116,19,1912.92
48290,2024-08-29,38,12,77,4,389.64
48291,2024-04-14,43,27,36,12,819.72
48292,2024-12-28,35,18,31,2,187.68
48293,2024-12-14,4,26,84,5,505.75
48294,2024-09-16,35,4,112,3,281.52
48295,2024-05-17,1,30,86,15,1809.3000000000002
48296,2024-11-14,17,24,39,3,386.54999999999995
48297,2024-07-01,21,28,142,13,203.58
48298,2024-02-26,46,13,131,12,325.08
48299,2024-08-27,22,29,80,1,109.49
48300,2024-04-14,5,9,65,2,276.18
48301,2024-03-05,46,30,113,14,379.26
48302,2024-05-19,36,14,113,6,643.62
48303,2024-03-02,38,20,132,6,584.46
48304,2024-05-31,9,22,68,18,1114.3799999999999
48305,2024-05-09,20,5,133,5,229.25
48306,2024-05-05,46,22,138,16,433.44
48307,2024-07-30,42,12,66,15,608.6999999999999
48308,2024-06-10,45,3,60,19,1052.79
48309,2024-07-23,14,5,19,2,177.14
48310,2024-01-29,20,12,20,17,779.45
48311,2024-06-30,26,28,65,16,2166.56
48312,2024-02-20,4,27,21,10,1011.5
48313,2024-08-22,39,23,,19,976.41
48314,2024-01-14,20,4,15,1,45.85
48315,2024-12-15,42,5,127,17,689.86
48316,2024-02-27,11,6,102,19,1961.3700000000001
48317,2024-05-16,7,13,16,14,1020.88
48318,2024-05-07,44,9,79,12,1603.92
48319,2024-02-06,31,9,148,17,1608.54
48320,2024-12-24,50,29,18,18,1812.2400000000002
48321,2024-09-24,8,25,4,7,163.51999999999998
48322,2024-03-25,23,17,65,10,255.2
48323,2024-07-28,48,19,117,12,1643.52
48324,2024-05-18,15,2,25,15,954.15
48325,2024-01-27,1,22,131,19,2291.78
48326,2024-12-09,47,15,85,9,538.9200000000001
48327,2024-08-20,10,9,108,2,207.28
48328,2024-06-19,41,2,129,15,1108.6499999999999
48329,2024-06-26,24,14,132,10,715.1
48330,2024-12-19,15,16,29,11,699.71
48331,2024-01-20,49,7,79,17,817.7
48332,2024-10-29,48,17,125,14,1917.44
48333,2024-09-20,21,26,75,14,219.24
48334,2024-07-15,22,14,43,5,547.4499999999999
48335,2024-11-22,24,12,107,12,858.1200000000001
48336,2024-03-04,10,10,115,11,1140.04
48337,2024-02-13,23,26,71,1,25.52
48338,2024-08-31,16,4,9,9,1314.36
48339,2024-01-12,5,12,,11,1518.99
48340,2024-12-26,33,17,22,8,307.44
48341,2024-09-16,36,1,147,14,1501.78
48342,2024-10-22,25,26,118,18,688.32
48343,2024-09-13,40,23,10,16,396.32
48344,2024-08-22,26,13,144,7,947.87
48345,2024-09-03,2,26,33,11,1043.1299999999999
48346,2024-05-20,34,5,117,14,1988.0
48347,2024-11-01,31,8,134,5,473.1
48348,2024-06-29,40,28,73,18,445.86
48349,2024-12-30,44,2,100,10,1336.6
48350,2024-06-01,45,22,144,8,443.28
48351,2024-02-13,19,9,99,19,817.76
48352,2024-04-18,37,19,11,16,2132.32
48353,2024-04-07,18,22,28,4,444.16
48354,2024-08-14,50,14,56,19,1912.92
48355,2024-03-21,3,25,128,6,838.08
48356,2024-08-05,7,3,24,11,802.12
48357,2024-05-28,23,21,2,8,204.16
48358,2024-03-16,37,6,94,16,2132.32
48359,2024-03-20,1,17,42,9,1085.58
48360,2024-02-21,50,16,47,10,1006.8000000000001
48361,2024-03-03,7,24,102,2,145.84
48362,2024-03-24,22,26,88,3,328.46999999999997
48363,2024-12-08,3,19,52,8,1117.44
48364,2024-09-11,19,16,102,8,344.32
48365,2024-02-28,30,30,82,15,442.65000000000003
48366,2024-01-08,9,28,81,10,619.0999999999999
48367,2024-11-02,35,10,49,18,1689.1200000000001
48368,2024-03-16,35,24,15,13,1219.92
48369,2024-03-18,13,17,55,19,920.74
48370,2024-05-03,26,20,74,3,406.23
48371,2024-01-12,45,16,79,9,498.68999999999994
48372,2024-10-06,28,4,145,4,355.44
48373,2024-02-14,25,24,150,3,114.72
48374,2024-02-22,39,16,148,9,462.51
48375,2024-06-29,3,20,79,10,1396.8000000000002
48376,2024-08-21,11,20,124,2,206.46
48377,2024-07-04,30,23,147,11,324.61
48378,2024-10-19,33,26,84,7,269.01
48379,2024-03-15,34,29,140,11,1562.0
48380,2024-07-16,41,24,80,15,1108.6499999999999
48381,2024-03-19,3,16,34,13,1815.8400000000001
48382,2024-08-20,5,22,55,10,1380.9
48383,2024-06-16,31,20,,15,1419.3000000000002
48384,2024-01-23,4,29,36,11,1112.65
48385,2024-08-17,8,29,94,9,210.24
48386,2024-10-31,17,16,148,16,2061.6
48387,2024-05-14,22,23,25,11,1204.3899999999999
48388,2024-10-19,38,25,117,18,1753.3799999999999
48389,2024-02-07,24,2,122,6,429.06000000000006
48390,2024-08-19,31,12,143,7,662.34
48391,2024-12-20,49,19,149,4,192.4
48392,2024-06-16,49,17,102,12,577.2
48393,2024-10-11,46,7,30,5,135.45
48394,2024-04-12,25,22,84,16,611.84
48395,2024-05-24,38,10,60,12,1168.92
48396,2024-08-30,32,24,68,1,85.58
48397,2024-05-27,49,18,114,5,240.5
48398,2024-06-01,26,5,98,3,406.23
48399,2024-11-11,36,1,94,18,1930.86
48400,2024-11-14,27,26,3,14,1071.7
48401,2024-10-21,23,25,17,1,25.52
48402,2024-05-05,20,18,140,16,733.6
48403,2024-07-10,46,13,81,8,216.72
48404,2024-03-23,27,7,18,3,229.64999999999998
48405,2024-01-21,17,7,5,16,2061.6
48406,2024-10-14,14,14,123,4,354.28
48407,2024-10-10,3,12,11,3,419.04
48408,2024-12-24,40,20,5,3,74.31
48409,2024-09-24,27,6,88,15,1148.25
48410,2024-04-30,45,18,97,12,664.92
48411,2024-04-20,14,2,11,15,1328.55
48412,2024-03-19,28,9,38,4,355.44
48413,2024-12-13,44,29,17,10,1336.6
48414,2024-03-25,25,1,100,14,535.36
48415,2024-03-20,40,22,114,17,421.09
48416,2024-05-30,11,1,130,19,1961.3700000000001
48417,2024-08-31,12,11,113,19,1762.82
48418,2024-08-05,33,27,141,3,115.28999999999999
48419,2024-01-15,20,22,125,8,366.8
48420,2024-04-10,34,4,98,2,284.0
48421,2024-09-24,23,21,49,13,331.76
48422,2024-02-04,19,29,80,19,817.76
48423,2024-12-16,36,20,122,11,1179.97
48424,2024-10-09,44,5,145,19,2539.54
48425,2024-05-04,1,19,103,2,241.24
48426,2024-08-11,10,27,146,15,1554.6
48427,2024-06-09,1,11,142,13,1568.06
48428,2024-01-13,5,22,66,15,2071.35
48429,2024-06-13,22,1,140,15,1642.35
48430,2024-09-14,43,18,78,3,204.93
48431,2024-10-19,2,22,62,6,568.98
48432,2024-04-23,9,12,140,4,247.64
48433,2024-04-29,44,9,61,3,400.98
48434,2024-03-09,7,5,80,7,510.44
48435,2024-09-30,48,14,20,2,273.92
48436,2024-02-17,21,18,39,15,234.9
48437,2024-12-02,7,21,21,17,1239.64
48438,2024-11-17,9,6,15,15,928.65
48439,2024-12-27,40,28,108,17,421.09
48440,2024-02-27,9,2,83,8,495.28
48441,2024-03-18,49,15,122,6,288.6
48442,2024-07-22,12,14,93,2,185.56
48443,2024-08-12,44,11,17,11,1470.26
48444,2024-09-19,36,11,133,13,1394.51
48445,2024-04-12,9,26,51,7,433.37
48446,2024-04-18,10,27,137,13,1347.32
48447,2024-09-21,49,11,11,3,144.3
48448,2024-11-20,10,23,47,5,518.2
48449,2024-02-25,44,24,144,16,2138.56
48450,2024-11-07,17,8,6,5,644.25
48451,2024-09-08,38,22,149,11,1071.51
48452,2024-10-26,4,14,87,3,303.45000000000005
48453,2024-03-12,16,27,106,17,2482.68
48454,2024-05-20,49,20,2,10,481.0
48455,2024-06-28,48,2,85,15,2054.4
48456,2024-07-21,36,26,50,15,1609.05
48457,2024-09-27,27,1,102,11,842.05
48458,2024-04-19,6,13,13,1,129.01
48459,2024-03-22,40,24,4,6,148.62
48460,2024-03-24,9,21,41,19,1176.29
48461,2024-09-13,32,9,100,5,427.9
48462,2024-07-11,38,29,50,14,1363.74
48463,2024-05-18,30,11,129,18,531.1800000000001
48464,2024-08-08,14,8,80,13,1151.4099999999999
48465,2024-07-07,45,30,39,3,166.23
48466,2024-12-14,50,15,58,14,1409.52
48467,2024-12-09,29,18,117,10,1073.7
48468,2024-12-05,28,25,119,10,888.6
48469,2024-07-15,22,15,98,8,875.92
48470,2024-10-27,31,28,115,11,1040.8200000000002
48471,2024-03-14,17,11,127,19,2448.15
48472,2024-07-16,17,20,117,3,386.54999999999995
48473,2024-11-19,49,16,20,10,481.0
48474,2024-09-16,15,19,52,14,890.54
48475,2024-07-17,47,14,25,16,958.08
48476,2024-10-30,32,9,73,3,256.74
48477,2024-12-18,28,18,44,4,355.44
48478,2024-05-16,11,12,112,4,412.92
48479,2024-12-11,39,22,85,12,616.6800000000001
48480,2024-06-23,17,15,130,10,1288.5
48481,2024-11-11,12,10,130,2,185.56
48482,2024-11-03,39,23,148,15,770.85
48483,2024-12-07,9,24,63,1,61.91
48484,2024-12-18,25,19,57,6,229.44
48485,2024-10-30,26,10,145,5,677.05
48486,2024-05-12,4,18,63,10,1011.5
48487,2024-01-27,19,15,12,19,817.76
48488,2024-09-13,13,30,91,14,678.44
48489,2024-02-20,29,15,53,12,1288.44
48490,2024-05-23,47,18,112,15,898.2
48491,2024-12-20,9,2,21,5,309.54999999999995
48492,2024-12-21,42,10,139,11,446.38
48493,2024-08-23,40,7,52,5,123.85
48494,2024-06-08,7,13,34,17,1239.64
48495,2024-12-24,7,10,56,10,729.2
48496,2024-10-29,21,20,111,18,281.88
48497,2024-09-27,9,23,148,7,433.37
48498,2024-06-02,50,13,132,12,1208.16
48499,2024-02-06,45,22,124,7,387.87
48500,2024-08-04,27,28,91,7,535.85
48501,2024-05-09,48,27,19,14,1917.44
48502,2024-03-16,21,20,26,14,219.24
48503,2024-10-14,5,5,62,18,2485.62
48504,2024-07-15,5,11,133,12,1657.08
48505,2024-11-06,8,8,41,8,186.88
48506,2024-08-04,15,6,115,17,1081.37
48507,2024-04-08,13,3,93,4,193.84
48508,2024-11-07,33,10,38,14,538.02
48509,2024-10-11,44,8,,16,2138.56
48510,2024-08-17,47,23,33,4,239.52
48511,2024-04-18,32,20,82,5,427.9
48512,2024-12-05,36,18,109,13,1394.51
48513,2024-06-12,49,2,114,18,865.8000000000001
48514,2024-04-25,23,18,150,10,255.2
48515,2024-03-11,34,2,29,8,1136.0
48516,2024-08-01,18,13,54,18,1998.72
48517,2024-12-03,12,24,36,4,371.12
48518,2024-02-22,23,14,56,13,331.76
48519,2024-03-25,2,28,46,12,1137.96
48520,2024-12-07,44,21,140,6,801.96
48521,2024-03-16,27,30,148,4,306.2
48522,2024-09-23,50,13,26,11,1107.48
48523,2024-09-04,31,15,25,8,756.96
48524,2024-11-27,48,27,22,11,1506.5600000000002
48525,2024-10-12,22,26,136,2,218.98
48526,2024-03-19,5,12,74,6,828.54
48527,2024-04-16,17,12,24,7,901.9499999999999
48528,2024-03-22,43,12,28,2,136.62
48529,2024-07-20,7,23,31,9,656.28
48530,2024-08-17,18,12,28,19,2109.76
48531,2024-08-14,2,23,65,8,758.64
48532,2024-01-20,31,18,100,13,1230.06
48533,2024-09-24,28,24,36,14,1244.04
48534,2024-11-18,3,15,117,15,2095.2000000000003
48535,2024-06-26,9,27,140,16,990.56
48536,2024-05-19,33,6,27,8,307.44
48537,2024-11-05,28,8,139,10,888.6
48538,2024-03-20,28,13,99,16,1421.76
48539,2024-06-30,18,3,53,16,1776.64
48540,2024-03-14,15,19,146,16,1017.76
48541,2024-05-26,11,30,66,18,1858.14
48542,2024-08-20,25,26,49,9,344.16
48543,2024-05-21,5,19,63,8,1104.72
48544,2024-05-29,41,14,117,1,73.91
48545,2024-05-11,46,25,72,19,514.71
48546,2024-08-26,27,28,13,14,1071.7
48547,2024-11-10,12,22,97,10,927.8
48548,2024-06-10,10,9,46,2,207.28
48549,2024-11-15,9,2,89,4,247.64
48550,2024-09-06,2,28,96,6,568.98
48551,2024-05-07,9,27,136,18,1114.3799999999999
48552,2024-09-30,47,27,88,15,898.2
48553,2024-03-22,16,28,148,17,2482.68
48554,2024-08-19,1,26,116,10,1206.2
48555,2024-01-31,21,25,91,3,46.980000000000004
48556,2024-08-21,50,10,50,5,503.40000000000003
48557,2024-03-24,37,19,79,8,1066.16
48558,2024-02-11,39,26,24,10,513.9
48559,2024-07-20,1,14,138,16,1929.92
48560,2024-09-07,49,26,79,1,48.1
48561,2024-03-25,47,8,117,17,1017.96
48562,2024-07-01,40,19,38,8,198.16
48563,2024-09-22,14,12,45,9,797.1299999999999
48564,2024-03-11,40,4,39,3,74.31
48565,2024-01-22,48,25,9,7,958.72
48566,2024-03-16,44,26,112,9,1202.94
48567,2024-09-25,32,29,54,4,342.32
48568,2024-06-16,24,20,143,13,929.6300000000001
48569,2024-12-18,39,30,29,3,154.17000000000002
48570,2024-12-16,37,6,11,8,1066.16
48571,2024-08-27,33,14,26,2,76.86
48572,2024-02-20,30,7,107,19,560.69
48573,2024-03-23,26,29,136,2,270.82
48574,2024-12-17,43,26,81,9,614.79
48575,2024-03-30,44,2,141,17,2272.22
48576,2024-01-13,14,7,103,15,1328.55
48577,2024-06-05,12,4,,9,835.02
48578,2024-07-17,44,23,63,1,133.66
48579,2024-06-02,3,19,2,2,279.36
48580,2024-07-16,7,11,86,1,72.92
48581,2024-08-11,21,12,2,11,172.26
48582,2024-04-27,27,17,136,7,535.85
48583,2024-05-30,10,11,44,17,1761.88
48584,2024-08-31,10,9,101,11,1140.04
48585,2024-03-15,36,23,50,16,1716.32
48586,2024-07-31,17,30,108,3,386.54999999999995
48587,2024-10-01,42,18,2,8,324.64
48588,2024-12-19,34,21,97,14,1988.0
